transaction_id,customer_id,product_id,rep_id,transaction_date,quantity,unit_price,discount_pct,gross_amount,total_amount,total_cost,net_profit,payment_status,fulfillment_days,is_anomaly
TXN-15693,CUST-1066,PROD-07,REP-01,2025-08-31 04:50:30,3,1699.0,0.0,5097.0,5097.0,1500.0,3597.0,Completed,4,0
TXN-15694,CUST-0348,PROD-11,REP-01,2025-08-31 08:20:30,4,299.0,0.1,1196.0,1076.4,360.0,716.4,Completed,4,0
TXN-15695,CUST-0036,PROD-12,REP-05,2025-08-31 08:34:30,4,899.0,0.0,3596.0,3596.0,1120.0,2476.0,Completed,4,0
TXN-15696,CUST-0015,PROD-11,REP-05,2025-08-31 03:36:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,5,0
TXN-15697,CUST-0098,PROD-09,REP-01,2025-08-31 11:14:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,3,0
TXN-15698,CUST-0774,PROD-12,REP-04,2025-08-31 08:15:30,8,899.0,0.1,7192.0,6472.8,2240.0,4232.8,Completed,1,0
TXN-15699,CUST-1017,PROD-07,REP-01,2025-08-31 02:48:30,2,1699.0,0.0,3398.0,3398.0,1000.0,2398.0,Completed,3,0
TXN-15700,CUST-0791,PROD-06,REP-03,2025-08-31 03:44:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,7,0
TXN-15701,CUST-0289,PROD-07,REP-04,2025-08-31 03:55:30,3,1699.0,0.05,5097.0,4842.15,1500.0,3342.15,Completed,2,0
TXN-15702,CUST-0108,PROD-04,REP-07,2025-08-31 09:48:30,5,499.0,0.05,2495.0,2370.25,600.0,1770.25,Completed,3,0
TXN-15703,CUST-0757,PROD-04,REP-03,2025-08-31 12:54:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,2,0
TXN-15704,CUST-0298,PROD-01,REP-05,2025-09-01 06:53:30,2,1499.0,0.1,2998.0,2698.2,900.0,1798.2,Completed,4,0
TXN-15705,CUST-0939,PROD-08,REP-01,2025-09-01 10:10:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,5,0
TXN-15706,CUST-0497,PROD-07,REP-01,2025-09-01 05:16:30,1,1699.0,0.1,1699.0,1529.1,500.0,1029.1,Completed,2,0
TXN-15707,CUST-0410,PROD-06,REP-05,2025-09-01 02:19:30,1,1099.0,0.05,1099.0,1044.05,310.0,734.05,Cancelled,1,0
TXN-15708,CUST-0739,PROD-03,REP-06,2025-09-01 12:45:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,1,0
TXN-15709,CUST-1178,PROD-03,REP-03,2025-09-01 13:16:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,3,0
TXN-15710,CUST-0385,PROD-10,REP-06,2025-09-01 08:13:30,1,449.0,0.1,449.0,404.1,150.0,254.1,Completed,1,0
TXN-15711,CUST-0668,PROD-11,REP-02,2025-09-01 02:44:30,2,299.0,0.1,598.0,538.2,180.0,358.2,Completed,1,0
TXN-15712,CUST-0912,PROD-06,REP-05,2025-09-01 09:52:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Completed,2,0
TXN-15713,CUST-1051,PROD-07,REP-05,2025-09-01 13:26:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,3,0
TXN-15714,CUST-0930,PROD-04,REP-03,2025-09-01 06:57:30,1,499.0,0.67,499.0,164.67,120.0,44.67,Completed,1,1
TXN-15715,CUST-0460,PROD-06,REP-05,2025-09-01 01:50:30,3,1099.0,0.05,3297.0,3132.15,930.0,2202.15,Completed,5,0
TXN-15716,CUST-0151,PROD-05,REP-07,2025-09-01 04:46:30,3,599.0,0.0,1797.0,1797.0,540.0,1257.0,Completed,1,0
TXN-15717,CUST-0680,PROD-05,REP-05,2025-09-01 05:18:30,2,599.0,0.05,1198.0,1138.1,360.0,778.1,Completed,4,0
TXN-15718,CUST-1066,PROD-09,REP-01,2025-09-01 10:02:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,4,0
TXN-15719,CUST-0074,PROD-06,REP-01,2025-09-01 04:48:30,2,1099.0,0.15,2198.0,1868.3,620.0,1248.3,Completed,2,0
TXN-15720,CUST-0130,PROD-04,REP-05,2025-09-01 01:57:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,4,0
TXN-15721,CUST-0886,PROD-12,REP-03,2025-09-02 01:25:30,1,899.0,0.0,899.0,899.0,280.0,619.0,Completed,3,0
TXN-15722,CUST-0851,PROD-01,REP-02,2025-09-02 12:55:30,2,1499.0,0.05,2998.0,2848.1,900.0,1948.1,Completed,4,0
TXN-15723,CUST-0042,PROD-03,REP-02,2025-09-02 12:48:30,4,2199.0,0.05,8796.0,8356.2,2600.0,5756.2,Completed,3,0
TXN-15724,CUST-0219,PROD-02,REP-01,2025-09-02 05:58:30,3,799.0,0.0,2397.0,2397.0,660.0,1737.0,Completed,1,0
TXN-15725,CUST-0314,PROD-05,REP-05,2025-09-02 02:47:30,1,599.0,0.2,599.0,479.2,180.0,299.2,Refunded,1,0
TXN-15726,CUST-0473,PROD-07,REP-02,2025-09-02 07:27:30,3,1699.0,0.05,5097.0,4842.15,1500.0,3342.15,Completed,5,0
TXN-15727,CUST-0416,PROD-02,REP-06,2025-09-02 04:55:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,1,0
TXN-15728,CUST-1001,PROD-08,REP-05,2025-09-02 10:00:30,2,699.0,0.1,1398.0,1258.2,400.0,858.2,Completed,3,0
TXN-15729,CUST-0256,PROD-10,REP-06,2025-09-02 02:18:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,1,0
TXN-15730,CUST-0359,PROD-04,REP-06,2025-09-02 02:47:30,1,499.0,0.1,499.0,449.1,120.0,329.1,Completed,2,0
TXN-15731,CUST-0426,PROD-12,REP-01,2025-09-02 10:37:30,1,899.0,0.05,899.0,854.05,280.0,574.05,Completed,4,0
TXN-15732,CUST-0699,PROD-02,REP-05,2025-09-02 01:37:30,2,799.0,0.0,1598.0,1598.0,440.0,1158.0,Completed,2,0
TXN-15733,CUST-0726,PROD-06,REP-05,2025-09-02 08:41:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Processing,4,0
TXN-15734,CUST-0962,PROD-11,REP-05,2025-09-02 09:21:30,3,299.0,0.05,897.0,852.15,270.0,582.15,Completed,5,0
TXN-15735,CUST-0441,PROD-07,REP-06,2025-09-02 03:31:30,1,1699.0,0.2,1699.0,1359.2,500.0,859.2,Completed,4,0
TXN-15736,CUST-1094,PROD-09,REP-07,2025-09-03 01:14:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,1,0
TXN-15737,CUST-1149,PROD-08,REP-05,2025-09-03 01:05:30,4,699.0,0.2,2796.0,2236.8,800.0,1436.8,Completed,2,0
TXN-15738,CUST-0446,PROD-10,REP-01,2025-09-03 10:11:30,8,449.0,0.0,3592.0,3592.0,1200.0,2392.0,Completed,4,0
TXN-15739,CUST-1151,PROD-05,REP-05,2025-09-03 09:53:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Cancelled,3,0
TXN-15740,CUST-0018,PROD-03,REP-02,2025-09-03 02:13:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,1,0
TXN-15741,CUST-0812,PROD-08,REP-01,2025-09-03 06:08:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,5,0
TXN-15742,CUST-0268,PROD-07,REP-05,2025-09-03 07:37:30,67,1699.0,0.15,113833.0,96758.05,33500.0,63258.05,Completed,2,1
TXN-15743,CUST-1105,PROD-04,REP-07,2025-09-03 08:58:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Refunded,4,0
TXN-15744,CUST-0830,PROD-02,REP-07,2025-09-03 01:20:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,2,0
TXN-15745,CUST-0825,PROD-11,REP-06,2025-09-03 04:25:30,3,299.0,0.05,897.0,852.15,270.0,582.15,Completed,2,0
TXN-15746,CUST-0899,PROD-02,REP-05,2025-09-03 05:57:30,2,799.0,0.15,1598.0,1358.3,440.0,918.3,Completed,2,0
TXN-15747,CUST-0295,PROD-06,REP-08,2025-09-03 11:24:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Refunded,7,0
TXN-15748,CUST-0678,PROD-10,REP-05,2025-09-03 09:12:30,2,449.0,0.0,898.0,898.0,300.0,598.0,Completed,1,0
TXN-15749,CUST-0418,PROD-03,REP-06,2025-09-03 08:54:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,4,0
TXN-15750,CUST-0208,PROD-06,REP-01,2025-09-03 05:45:30,2,1099.0,0.15,2198.0,1868.3,620.0,1248.3,Completed,3,0
TXN-15751,CUST-0285,PROD-10,REP-01,2025-09-03 01:02:30,4,449.0,0.0,1796.0,1796.0,600.0,1196.0,Completed,4,0
TXN-15752,CUST-1177,PROD-06,REP-01,2025-09-03 04:38:30,1,1099.0,0.15,1099.0,934.15,310.0,624.15,Completed,1,0
TXN-15753,CUST-0734,PROD-09,REP-02,2025-09-04 04:35:30,1,1299.0,0.05,1299.0,1234.05,390.0,844.05,Completed,4,0
TXN-15754,CUST-0982,PROD-12,REP-07,2025-09-04 10:52:30,1,899.0,0.05,899.0,854.05,280.0,574.05,Completed,1,0
TXN-15755,CUST-0850,PROD-02,REP-05,2025-09-04 04:25:30,4,799.0,0.0,3196.0,3196.0,880.0,2316.0,Completed,5,0
TXN-15756,CUST-0656,PROD-12,REP-05,2025-09-04 07:43:30,1,899.0,0.05,899.0,854.05,280.0,574.05,Completed,1,0
TXN-15757,CUST-0434,PROD-01,REP-06,2025-09-04 04:56:30,3,1499.0,0.0,4497.0,4497.0,1350.0,3147.0,Completed,2,0
TXN-15758,CUST-0580,PROD-03,REP-06,2025-09-04 02:04:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,2,0
TXN-15759,CUST-0820,PROD-11,REP-05,2025-09-04 12:27:30,1,299.0,0.1,299.0,269.1,90.0,179.1,Refunded,4,0
TXN-15760,CUST-0363,PROD-10,REP-01,2025-09-04 07:07:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,5,0
TXN-15761,CUST-0787,PROD-02,REP-05,2025-09-04 02:54:30,4,799.0,0.1,3196.0,2876.4,880.0,1996.4,Completed,4,0
TXN-15762,CUST-1000,PROD-03,REP-03,2025-09-04 08:37:30,1,2199.0,0.1,2199.0,1979.1,650.0,1329.1,Completed,3,0
TXN-15763,CUST-0892,PROD-06,REP-01,2025-09-04 11:35:30,3,1099.0,0.0,3297.0,3297.0,930.0,2367.0,Completed,5,0
TXN-15764,CUST-0159,PROD-08,REP-03,2025-09-04 06:14:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,5,0
TXN-15765,CUST-0718,PROD-04,REP-02,2025-09-04 00:43:30,73,499.0,0.15,36427.0,30962.95,8760.0,22202.95,Completed,4,1
TXN-15766,CUST-0106,PROD-11,REP-05,2025-09-04 08:59:30,1,299.0,0.1,299.0,269.1,90.0,179.1,Refunded,4,0
TXN-15767,CUST-0369,PROD-04,REP-06,2025-09-04 09:04:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,3,0
TXN-15768,CUST-0472,PROD-04,REP-01,2025-09-04 01:55:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,7,0
TXN-15769,CUST-1179,PROD-05,REP-06,2025-09-04 05:59:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,2,0
TXN-15770,CUST-0484,PROD-02,REP-01,2025-09-05 04:34:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,3,0
TXN-15771,CUST-1105,PROD-03,REP-07,2025-09-05 09:53:30,1,2199.0,0.05,2199.0,2089.05,650.0,1439.05,Completed,5,0
TXN-15772,CUST-0435,PROD-10,REP-02,2025-09-05 05:54:30,4,449.0,0.05,1796.0,1706.2,600.0,1106.2,Processing,6,0
TXN-15773,CUST-0638,PROD-04,REP-03,2025-09-05 11:16:30,1,499.0,0.1,499.0,449.1,120.0,329.1,Completed,3,0
TXN-15774,CUST-0777,PROD-08,REP-08,2025-09-05 04:29:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,3,0
TXN-15775,CUST-0674,PROD-12,REP-01,2025-09-05 11:47:30,4,899.0,0.0,3596.0,3596.0,1120.0,2476.0,Completed,3,0
TXN-15776,CUST-0278,PROD-03,REP-02,2025-09-05 13:15:30,4,2199.0,0.05,8796.0,8356.2,2600.0,5756.2,Completed,2,0
TXN-15777,CUST-0658,PROD-12,REP-03,2025-09-05 09:17:30,2,899.0,0.1,1798.0,1618.2,560.0,1058.2,Completed,1,0
TXN-15778,CUST-0833,PROD-08,REP-05,2025-09-05 11:51:30,2,699.0,0.05,1398.0,1328.1,400.0,928.1,Processing,2,0
TXN-15779,CUST-0362,PROD-11,REP-02,2025-09-05 03:57:30,2,299.0,0.0,598.0,598.0,180.0,418.0,Completed,2,0
TXN-15780,CUST-0888,PROD-02,REP-07,2025-09-06 04:35:30,1,799.0,0.15,799.0,679.15,220.0,459.15,Refunded,6,0
TXN-15781,CUST-0157,PROD-05,REP-05,2025-09-06 12:16:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Cancelled,5,0
TXN-15782,CUST-0018,PROD-06,REP-06,2025-09-06 08:48:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Completed,3,0
TXN-15783,CUST-0389,PROD-10,REP-07,2025-09-06 10:36:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,7,0
TXN-15784,CUST-0780,PROD-04,REP-05,2025-09-06 05:43:30,3,499.0,0.0,1497.0,1497.0,360.0,1137.0,Completed,5,0
TXN-15785,CUST-0313,PROD-03,REP-01,2025-09-06 08:34:30,4,2199.0,0.0,8796.0,8796.0,2600.0,6196.0,Refunded,1,0
TXN-15786,CUST-0584,PROD-07,REP-02,2025-09-06 10:55:30,61,1699.0,0.15,103639.0,88093.15,30500.0,57593.15,Completed,1,1
TXN-15787,CUST-0888,PROD-11,REP-07,2025-09-06 13:05:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,5,0
TXN-15788,CUST-1053,PROD-12,REP-05,2025-09-06 02:59:30,1,899.0,0.1,899.0,809.1,280.0,529.1,Completed,5,0
TXN-15789,CUST-0452,PROD-08,REP-02,2025-09-06 03:48:30,2,699.0,0.05,1398.0,1328.1,400.0,928.1,Completed,3,0
TXN-15790,CUST-0277,PROD-08,REP-04,2025-09-06 12:10:30,1,699.0,0.05,699.0,664.05,200.0,464.05,Completed,3,0
TXN-15791,CUST-1161,PROD-02,REP-05,2025-09-06 07:42:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,1,0
TXN-15792,CUST-0245,PROD-12,REP-07,2025-09-06 08:57:30,2,899.0,0.0,1798.0,1798.0,560.0,1238.0,Completed,2,0
TXN-15793,CUST-0086,PROD-09,REP-04,2025-09-06 07:22:30,1,1299.0,0.15,1299.0,1104.15,390.0,714.15,Cancelled,4,0
TXN-15794,CUST-0060,PROD-09,REP-06,2025-09-06 03:00:30,4,1299.0,0.1,5196.0,4676.4,1560.0,3116.4,Cancelled,1,0
TXN-15795,CUST-0642,PROD-02,REP-06,2025-09-06 08:11:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,2,0
TXN-15796,CUST-0144,PROD-10,REP-06,2025-09-07 06:59:30,1,449.0,0.1,449.0,404.1,150.0,254.1,Completed,1,0
TXN-15797,CUST-1081,PROD-09,REP-01,2025-09-07 06:03:30,2,1299.0,0.1,2598.0,2338.2,780.0,1558.2,Completed,4,0
TXN-15798,CUST-0392,PROD-12,REP-03,2025-09-07 09:35:30,4,899.0,0.0,3596.0,3596.0,1120.0,2476.0,Completed,3,0
TXN-15799,CUST-0146,PROD-03,REP-01,2025-09-07 08:22:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,2,0
TXN-15800,CUST-0480,PROD-11,REP-06,2025-09-07 10:43:30,2,299.0,0.0,598.0,598.0,180.0,418.0,Completed,5,0
TXN-15801,CUST-0286,PROD-01,REP-02,2025-09-07 02:19:30,2,1499.0,0.0,2998.0,2998.0,900.0,2098.0,Completed,1,0
TXN-15802,CUST-0762,PROD-04,REP-01,2025-09-07 03:50:30,1,499.0,0.05,499.0,474.05,120.0,354.05,Completed,4,0
TXN-15803,CUST-0246,PROD-11,REP-01,2025-09-07 01:41:30,3,299.0,0.05,897.0,852.15,270.0,582.15,Completed,1,0
TXN-15804,CUST-0499,PROD-10,REP-06,2025-09-07 12:05:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,3,0
TXN-15805,CUST-0321,PROD-07,REP-01,2025-09-07 08:09:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Completed,3,0
TXN-15806,CUST-0785,PROD-06,REP-05,2025-09-07 03:12:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Completed,1,0
TXN-15807,CUST-0694,PROD-05,REP-07,2025-09-07 08:59:30,1,599.0,0.1,599.0,539.1,180.0,359.1,Completed,5,0
TXN-15808,CUST-1082,PROD-05,REP-02,2025-09-07 00:59:30,2,599.0,0.2,1198.0,958.4,360.0,598.4,Completed,4,0
TXN-15809,CUST-1160,PROD-10,REP-01,2025-09-07 05:26:30,2,449.0,0.0,898.0,898.0,300.0,598.0,Completed,1,0
TXN-15810,CUST-0163,PROD-04,REP-03,2025-09-07 10:07:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,3,0
TXN-15811,CUST-1199,PROD-05,REP-01,2025-09-07 10:48:30,4,599.0,0.05,2396.0,2276.2,720.0,1556.2,Completed,3,0
TXN-15812,CUST-0898,PROD-04,REP-07,2025-09-08 12:39:30,4,499.0,0.0,1996.0,1996.0,480.0,1516.0,Completed,1,0
TXN-15813,CUST-0573,PROD-01,REP-05,2025-09-08 01:04:30,3,1499.0,0.0,4497.0,4497.0,1350.0,3147.0,Completed,3,0
TXN-15814,CUST-0199,PROD-10,REP-01,2025-09-08 03:03:30,2,449.0,0.05,898.0,853.1,300.0,553.1,Completed,4,0
TXN-15815,CUST-0576,PROD-02,REP-05,2025-09-08 12:08:30,3,799.0,0.0,2397.0,2397.0,660.0,1737.0,Completed,4,0
TXN-15816,CUST-0837,PROD-05,REP-01,2025-09-08 09:48:30,3,599.0,0.05,1797.0,1707.15,540.0,1167.15,Completed,3,0
TXN-15817,CUST-0235,PROD-04,REP-05,2025-09-08 06:30:30,1,499.0,0.05,499.0,474.05,120.0,354.05,Completed,6,0
TXN-15818,CUST-0656,PROD-12,REP-05,2025-09-08 01:32:30,2,899.0,0.0,1798.0,1798.0,560.0,1238.0,Completed,8,0
TXN-15819,CUST-0326,PROD-07,REP-03,2025-09-08 07:34:30,3,1699.0,0.0,5097.0,5097.0,1500.0,3597.0,Completed,6,0
TXN-15820,CUST-0264,PROD-09,REP-07,2025-09-08 11:55:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,2,0
TXN-15821,CUST-1010,PROD-02,REP-01,2025-09-08 03:55:30,1,799.0,0.1,799.0,719.1,220.0,499.1,Completed,3,0
TXN-15822,CUST-1025,PROD-08,REP-08,2025-09-08 07:01:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,2,0
TXN-15823,CUST-0206,PROD-03,REP-03,2025-09-08 09:38:30,3,2199.0,0.05,6597.0,6267.15,1950.0,4317.15,Refunded,4,0
TXN-15824,CUST-0699,PROD-02,REP-01,2025-09-08 09:24:30,2,799.0,0.05,1598.0,1518.1,440.0,1078.1,Refunded,4,0
TXN-15825,CUST-0585,PROD-01,REP-05,2025-09-08 00:41:30,1,1499.0,0.1,1499.0,1349.1,450.0,899.1,Completed,3,0
TXN-15826,CUST-0814,PROD-09,REP-01,2025-09-08 06:15:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,1,0
TXN-15827,CUST-0233,PROD-12,REP-02,2025-09-08 01:09:30,1,899.0,0.0,899.0,899.0,280.0,619.0,Completed,3,0
TXN-15828,CUST-0784,PROD-01,REP-05,2025-09-08 07:06:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,1,0
TXN-15829,CUST-1083,PROD-08,REP-06,2025-09-09 03:04:30,2,699.0,0.05,1398.0,1328.1,400.0,928.1,Completed,4,0
TXN-15830,CUST-0158,PROD-09,REP-01,2025-09-09 02:09:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,6,0
TXN-15831,CUST-0713,PROD-01,REP-03,2025-09-09 11:37:30,2,1499.0,0.1,2998.0,2698.2,900.0,1798.2,Completed,1,0
TXN-15832,CUST-0004,PROD-03,REP-01,2025-09-09 07:49:30,8,2199.0,0.0,17592.0,17592.0,5200.0,12392.0,Completed,5,0
TXN-15833,CUST-0162,PROD-09,REP-05,2025-09-09 02:20:30,1,1299.0,0.05,1299.0,1234.05,390.0,844.05,Completed,3,0
TXN-15834,CUST-0480,PROD-05,REP-02,2025-09-09 11:54:30,3,599.0,0.0,1797.0,1797.0,540.0,1257.0,Completed,1,0
TXN-15835,CUST-0608,PROD-06,REP-01,2025-09-09 09:15:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,6,0
TXN-15836,CUST-0044,PROD-10,REP-01,2025-09-09 12:36:30,2,449.0,0.05,898.0,853.1,300.0,553.1,Completed,1,0
TXN-15837,CUST-0567,PROD-01,REP-07,2025-09-09 03:50:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,3,0
TXN-15838,CUST-0406,PROD-04,REP-02,2025-09-09 10:40:30,1,499.0,0.1,499.0,449.1,120.0,329.1,Completed,3,0
TXN-15839,CUST-0009,PROD-12,REP-05,2025-09-09 02:05:30,4,899.0,0.0,3596.0,3596.0,1120.0,2476.0,Completed,4,0
TXN-15840,CUST-0549,PROD-05,REP-06,2025-09-09 09:21:30,3,599.0,0.05,1797.0,1707.15,540.0,1167.15,Refunded,1,0
TXN-15841,CUST-0064,PROD-03,REP-05,2025-09-09 13:16:30,2,2199.0,0.1,4398.0,3958.2,1300.0,2658.2,Refunded,2,0
TXN-15842,CUST-0217,PROD-10,REP-08,2025-09-09 02:07:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,1,0
TXN-15843,CUST-0525,PROD-06,REP-01,2025-09-09 05:32:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Refunded,1,0
TXN-15844,CUST-0945,PROD-02,REP-03,2025-09-10 08:23:30,3,799.0,0.1,2397.0,2157.3,660.0,1497.3,Completed,1,0
TXN-15845,CUST-0827,PROD-01,REP-01,2025-09-10 04:16:30,2,1499.0,0.05,2998.0,2848.1,900.0,1948.1,Completed,1,0
TXN-15846,CUST-1197,PROD-02,REP-06,2025-09-10 10:52:30,2,799.0,0.05,1598.0,1518.1,440.0,1078.1,Completed,1,0
TXN-15847,CUST-0059,PROD-08,REP-04,2025-09-10 02:32:30,1,699.0,0.1,699.0,629.1,200.0,429.1,Completed,4,0
TXN-15848,CUST-0770,PROD-08,REP-01,2025-09-10 09:33:30,1,699.0,0.05,699.0,664.05,200.0,464.05,Completed,5,0
TXN-15849,CUST-1180,PROD-06,REP-01,2025-09-10 13:10:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,1,0
TXN-15850,CUST-0105,PROD-08,REP-05,2025-09-10 13:16:30,3,699.0,0.82,2097.0,377.46,600.0,-222.54,Completed,1,1
TXN-15851,CUST-0854,PROD-07,REP-05,2025-09-10 12:45:30,5,1699.0,0.0,8495.0,8495.0,2500.0,5995.0,Completed,3,0
TXN-15852,CUST-0878,PROD-07,REP-06,2025-09-10 04:41:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,4,0
TXN-15853,CUST-0230,PROD-02,REP-04,2025-09-10 13:25:30,1,799.0,0.15,799.0,679.15,220.0,459.15,Completed,1,0
TXN-15854,CUST-0037,PROD-11,REP-05,2025-09-10 09:19:30,2,299.0,0.05,598.0,568.1,180.0,388.1,Completed,1,0
TXN-15855,CUST-1005,PROD-07,REP-01,2025-09-10 10:02:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Completed,2,0
TXN-15856,CUST-0863,PROD-06,REP-01,2025-09-10 06:04:30,1,1099.0,0.05,1099.0,1044.05,310.0,734.05,Completed,2,0
TXN-15857,CUST-0712,PROD-09,REP-05,2025-09-10 03:47:30,1,1299.0,0.05,1299.0,1234.05,390.0,844.05,Completed,5,0
TXN-15858,CUST-1058,PROD-01,REP-01,2025-09-10 07:18:30,3,1499.0,0.0,4497.0,4497.0,1350.0,3147.0,Cancelled,1,0
TXN-15859,CUST-1016,PROD-04,REP-05,2025-09-10 03:12:30,1,499.0,0.1,499.0,449.1,120.0,329.1,Completed,1,0
TXN-15860,CUST-0493,PROD-10,REP-02,2025-09-10 00:39:30,2,449.0,0.1,898.0,808.2,300.0,508.2,Completed,2,0
TXN-15861,CUST-0016,PROD-04,REP-04,2025-09-10 00:52:30,2,499.0,0.1,998.0,898.2,240.0,658.2,Completed,2,0
TXN-15862,CUST-1162,PROD-02,REP-02,2025-09-10 08:54:30,4,799.0,0.0,3196.0,3196.0,880.0,2316.0,Completed,3,0
TXN-15863,CUST-0001,PROD-06,REP-01,2025-09-10 06:22:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,3,0
TXN-15864,CUST-0096,PROD-10,REP-05,2025-09-11 13:13:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,5,0
TXN-15865,CUST-0015,PROD-07,REP-05,2025-09-11 10:11:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Completed,4,0
TXN-15866,CUST-1179,PROD-09,REP-02,2025-09-11 10:23:30,3,1299.0,0.1,3897.0,3507.3,1170.0,2337.3,Completed,1,0
TXN-15867,CUST-1108,PROD-07,REP-01,2025-09-11 05:08:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Refunded,2,0
TXN-15868,CUST-0398,PROD-08,REP-05,2025-09-11 02:01:30,2,699.0,0.0,1398.0,1398.0,400.0,998.0,Completed,2,0
TXN-15869,CUST-0652,PROD-10,REP-02,2025-09-11 12:04:30,1,449.0,0.15,449.0,381.65,150.0,231.65,Completed,3,0
TXN-15870,CUST-0369,PROD-10,REP-06,2025-09-11 05:34:30,1,449.0,0.1,449.0,404.1,150.0,254.1,Completed,2,0
TXN-15871,CUST-0947,PROD-11,REP-01,2025-09-11 11:14:30,4,62.99999999999999,0.5,252.0,126.0,360.0,-234.0,Completed,3,1
TXN-15872,CUST-0672,PROD-08,REP-01,2025-09-11 02:51:30,3,699.0,0.0,2097.0,2097.0,600.0,1497.0,Completed,2,0
TXN-15873,CUST-0968,PROD-06,REP-07,2025-09-11 13:09:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Completed,2,0
TXN-15874,CUST-1114,PROD-08,REP-06,2025-09-11 08:40:30,2,699.0,0.05,1398.0,1328.1,400.0,928.1,Completed,2,0
TXN-15875,CUST-0463,PROD-10,REP-01,2025-09-11 00:41:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,1,0
TXN-15876,CUST-0166,PROD-03,REP-05,2025-09-11 05:28:30,1,2199.0,0.71,2199.0,637.71,650.0,-12.29,Completed,1,1
TXN-15877,CUST-1102,PROD-04,REP-05,2025-09-12 11:25:30,2,499.0,0.1,998.0,898.2,240.0,658.2,Completed,5,0
TXN-15878,CUST-0154,PROD-01,REP-05,2025-09-12 11:23:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,1,0
TXN-15879,CUST-0402,PROD-08,REP-05,2025-09-12 07:18:30,4,699.0,0.0,2796.0,2796.0,800.0,1996.0,Completed,4,0
